,I,II,III
3310,0.02,-0.005,-0.025
3311,0.029,-0.001,-0.03
3312,0.03,0.002,-0.028
3313,0.031,0.009,-0.022
3314,0.037,0.017,-0.02
3315,0.045,0.025,-0.02
3316,0.048,0.033,-0.016
3317,0.057,0.042,-0.015
3318,0.058,0.044,-0.014
3319,0.047,0.039,-0.009
3320,0.04,0.035,-0.005
3321,0.036,0.031,-0.005
3322,0.029,0.027,-0.002
3323,0.022,0.023,0.001
3324,0.021,0.019,-0.002
3325,0.025,0.015,-0.01
3326,0.021,0.007,-0.014
3327,0.023,0.001,-0.021
3328,0.026,-0.001,-0.027
3329,0.025,-0.007,-0.032
3330,0.025,-0.015,-0.04
3331,0.026,-0.019,-0.045
3332,0.017,-0.023,-0.04
3333,0.005,-0.025,-0.03
3334,0.007,-0.017,-0.024
3335,0.0,-0.02,-0.02
3336,-0.058,-0.071,-0.012
3337,-0.077,-0.081,-0.004
3338,-0.063,-0.06,0.003
3339,-0.07,-0.066,0.004
3340,-0.095,-0.095,0.0
3341,-0.092,-0.093,0.0
3342,-0.086,-0.086,0.0
3343,-0.084,-0.083,0.0
3344,-0.078,-0.079,-0.001
3345,-0.07,-0.075,-0.005
3346,-0.066,-0.071,-0.005
3347,-0.063,-0.068,-0.005
3348,-0.054,-0.06,-0.005
3349,-0.061,-0.066,-0.005
3350,-0.09,-0.095,-0.005
3351,-0.085,-0.094,-0.009
3352,-0.1,-0.11,-0.01
3353,-0.112,-0.122,-0.01
3354,-0.103,-0.113,-0.01
3355,-0.1,-0.11,-0.01
3356,-0.096,-0.11,-0.014
3357,-0.091,-0.107,-0.015
3358,-0.09,-0.105,-0.015
3359,-0.089,-0.105,-0.015
3360,-0.085,-0.1,-0.015
3361,-0.081,-0.095,-0.015
3362,-0.077,-0.095,-0.018
3363,-0.073,-0.093,-0.02
3364,-0.069,-0.09,-0.021
3365,-0.065,-0.09,-0.025
3366,-0.053,-0.078,-0.025
3367,-0.041,-0.069,-0.027
3368,-0.028,-0.061,-0.033
3369,-0.028,-0.054,-0.026
3370,-0.045,-0.045,0.0
3371,-0.036,-0.018,0.019
3372,-0.04,0.01,0.05
3373,-0.013,0.043,0.056
3374,0.04,0.095,0.054
3375,0.07,0.165,0.095
3376,0.118,0.244,0.126
3377,0.194,0.329,0.135
3378,0.29,0.426,0.136
3379,0.397,0.539,0.142
3380,0.505,0.68,0.175
3381,0.597,0.879,0.282
3382,0.652,1.03,0.379
3383,0.687,1.137,0.45
3384,0.67,1.214,0.544
3385,0.545,1.23,0.685
3386,0.375,1.182,0.808
3387,0.269,1.029,0.76
3388,0.165,0.787,0.621
3389,0.053,0.566,0.512
3390,0.0,0.445,0.445
3391,-0.051,0.337,0.388
3392,-0.103,0.198,0.302
3393,-0.126,0.107,0.233
3394,-0.125,0.07,0.195
3395,-0.13,0.025,0.155
3396,-0.131,0.007,0.138
3397,-0.127,-0.003,0.124
3398,-0.124,-0.018,0.107
3399,-0.125,-0.034,0.091
3400,-0.12,-0.045,0.075
3401,-0.108,-0.045,0.062
3402,-0.136,-0.082,0.054
3403,-0.147,-0.103,0.044
3404,-0.126,-0.093,0.033
3405,-0.12,-0.095,0.025
3406,-0.108,-0.095,0.013
3407,-0.099,-0.095,0.003
3408,-0.091,-0.093,-0.002
3409,-0.084,-0.09,-0.006
3410,-0.08,-0.09,-0.01
3411,-0.076,-0.09,-0.014
3412,-0.073,-0.091,-0.018
3413,-0.066,-0.088,-0.022
3414,-0.059,-0.085,-0.025
3415,-0.06,-0.085,-0.025
3416,-0.06,-0.085,-0.025
3417,-0.06,-0.085,-0.025
3418,-0.06,-0.085,-0.025
3419,-0.059,-0.084,-0.025
3420,-0.055,-0.08,-0.025
3421,-0.055,-0.08,-0.025
3422,-0.055,-0.08,-0.025
3423,-0.055,-0.08,-0.025
3424,-0.054,-0.079,-0.025
3425,-0.05,-0.075,-0.025
3426,-0.05,-0.075,-0.025
3427,-0.05,-0.075,-0.025
3428,-0.05,-0.075,-0.025
3429,-0.05,-0.075,-0.025
3430,-0.05,-0.075,-0.025
3431,-0.046,-0.071,-0.025
3432,-0.042,-0.067,-0.025
3433,-0.039,-0.064,-0.025
3434,-0.033,-0.058,-0.025
3435,-0.035,-0.06,-0.025
3436,-0.065,-0.09,-0.025
3437,-0.07,-0.095,-0.025
3438,-0.062,-0.087,-0.025
3439,-0.059,-0.084,-0.025
3440,-0.055,-0.08,-0.025
3441,-0.051,-0.08,-0.029
3442,-0.047,-0.078,-0.03
3443,-0.043,-0.072,-0.03
3444,-0.04,-0.07,-0.03
3445,-0.04,-0.07,-0.03
3446,-0.036,-0.066,-0.03
3447,-0.032,-0.062,-0.03
3448,-0.027,-0.057,-0.03
3449,-0.035,-0.065,-0.03
3450,-0.06,-0.09,-0.03
3451,-0.053,-0.083,-0.03
3452,-0.049,-0.076,-0.028
3453,-0.033,-0.071,-0.038
3454,-0.013,-0.064,-0.051
3455,-0.015,-0.06,-0.045
3456,-0.007,-0.052,-0.044
3457,-0.001,-0.047,-0.046
3458,0.0,-0.043,-0.043
3459,0.0,-0.04,-0.04
3460,0.0,-0.04,-0.04
3461,0.0,-0.04,-0.04
3462,0.0,-0.037,-0.037
3463,0.0,-0.034,-0.034
3464,0.0,-0.035,-0.035
3465,0.0,-0.035,-0.035
3466,0.002,-0.031,-0.033
3467,0.018,-0.03,-0.048
3468,0.025,-0.03,-0.055
3469,0.019,-0.031,-0.049
3470,0.02,-0.03,-0.05
3471,0.032,-0.018,-0.05
3472,0.042,-0.008,-0.05
3473,0.048,-0.002,-0.05
3474,0.058,0.008,-0.05
3475,0.07,0.02,-0.05
3476,0.078,0.028,-0.05
3477,0.084,0.037,-0.047
3478,0.082,0.038,-0.044
3479,0.072,0.027,-0.045
3480,0.07,0.025,-0.045
3481,0.09,0.045,-0.045
3482,0.1,0.055,-0.045
3483,0.1,0.055,-0.045
3484,0.1,0.055,-0.045
3485,0.1,0.055,-0.045
3486,0.1,0.054,-0.046
3487,0.134,0.062,-0.073
3488,0.152,0.065,-0.087
3489,0.155,0.076,-0.079
3490,0.185,0.105,-0.08
3491,0.187,0.111,-0.076
3492,0.184,0.109,-0.075
3493,0.186,0.113,-0.073
3494,0.183,0.114,-0.07
3495,0.185,0.115,-0.07
3496,0.218,0.152,-0.066
3497,0.233,0.168,-0.065
3498,0.224,0.161,-0.063
3499,0.231,0.172,-0.06
3500,0.265,0.205,-0.06
3501,0.267,0.211,-0.056
3502,0.264,0.209,-0.055
3503,0.265,0.212,-0.053
3504,0.265,0.215,-0.05
3505,0.265,0.215,-0.05
3506,0.269,0.223,-0.046
3507,0.273,0.228,-0.045
3508,0.277,0.233,-0.043
3509,0.282,0.242,-0.04
3510,0.285,0.245,-0.04
3511,0.274,0.238,-0.036
3512,0.263,0.228,-0.035
3513,0.275,0.242,-0.033
3514,0.291,0.261,-0.03
3515,0.28,0.25,-0.03
3516,0.267,0.242,-0.026
3517,0.259,0.234,-0.025
3518,0.249,0.226,-0.023
3519,0.237,0.218,-0.02
3520,0.23,0.21,-0.02
3521,0.223,0.203,-0.02
3522,0.213,0.192,-0.021
3523,0.227,0.209,-0.018
3524,0.236,0.222,-0.015
3525,0.195,0.18,-0.015
3526,0.16,0.145,-0.015
3527,0.148,0.132,-0.016
3528,0.141,0.128,-0.013
3529,0.134,0.124,-0.01
3530,0.13,0.12,-0.01
3531,0.122,0.112,-0.01
3532,0.116,0.106,-0.01
3533,0.116,0.106,-0.01
3534,0.103,0.094,-0.009
3535,0.06,0.055,-0.005
3536,0.025,0.021,-0.005
3537,0.012,0.007,-0.005
3538,0.009,0.003,-0.005
3539,0.003,-0.001,-0.004
3540,-0.005,-0.005,0.0
3541,-0.009,-0.009,0.0
3542,-0.013,-0.013,0.0
3543,-0.018,-0.018,0.0
3544,-0.02,-0.02,0.0
3545,-0.015,-0.015,0.0
3546,-0.005,-0.01,-0.004
3547,-0.012,-0.018,-0.006
3548,-0.028,-0.032,-0.004
3549,-0.036,-0.042,-0.006
3550,-0.035,-0.045,-0.01
3551,-0.035,-0.045,-0.01
3552,-0.036,-0.045,-0.009
3553,-0.033,-0.045,-0.012
3554,-0.03,-0.045,-0.015
3555,-0.03,-0.045,-0.015
3556,-0.028,-0.043,-0.015
3557,-0.043,-0.061,-0.018
3558,-0.05,-0.071,-0.021
3559,-0.045,-0.064,-0.02
3560,-0.045,-0.065,-0.02
3561,-0.037,-0.061,-0.024
3562,-0.034,-0.06,-0.026
3563,-0.034,-0.058,-0.024
3564,-0.028,-0.054,-0.026
3565,-0.025,-0.055,-0.03
3566,-0.03,-0.06,-0.03
3567,-0.027,-0.057,-0.03
3568,-0.026,-0.054,-0.029
3569,-0.032,-0.055,-0.024
3570,-0.035,-0.055,-0.02
3571,-0.031,-0.051,-0.02
3572,-0.033,-0.049,-0.017
3573,-0.036,-0.051,-0.015
3574,-0.035,-0.049,-0.015
3575,-0.035,-0.045,-0.01
3576,-0.039,-0.045,-0.005
3577,-0.04,-0.046,-0.005
3578,-0.04,-0.043,-0.003
3579,-0.04,-0.04,0.001
3580,-0.04,-0.04,0.0
3581,-0.033,-0.04,-0.007
3582,-0.019,-0.037,-0.017
3583,-0.015,-0.034,-0.019
3584,-0.022,-0.035,-0.014
3585,-0.025,-0.035,-0.01
3586,-0.025,-0.031,-0.006
3587,-0.027,-0.029,-0.002
3588,-0.033,-0.031,0.002
3589,-0.034,-0.029,0.005
3590,-0.03,-0.025,0.005
3591,-0.034,-0.025,0.009
3592,-0.038,-0.025,0.013
3593,-0.041,-0.025,0.017
3594,-0.047,-0.026,0.021
3595,-0.06,-0.035,0.025
3596,-0.078,-0.057,0.021
3597,-0.078,-0.059,0.019
3598,-0.074,-0.054,0.02
3599,-0.075,-0.055,0.02
3600,-0.075,-0.055,0.02
3601,-0.075,-0.055,0.02
3602,-0.075,-0.055,0.02
3603,-0.075,-0.055,0.02
3604,-0.074,-0.055,0.019
3605,-0.07,-0.055,0.015
3606,-0.066,-0.051,0.015
3607,-0.065,-0.05,0.015
3608,-0.065,-0.05,0.015
3609,-0.065,-0.05,0.015
3610,-0.065,-0.05,0.015
3611,-0.065,-0.05,0.015
3612,-0.065,-0.05,0.016
3613,-0.064,-0.05,0.013
3614,-0.059,-0.049,0.01
3615,-0.055,-0.045,0.01
3616,-0.055,-0.045,0.01
3617,-0.055,-0.045,0.01
3618,-0.055,-0.045,0.01
3619,-0.055,-0.045,0.01
3620,-0.055,-0.045,0.01
3621,-0.055,-0.045,0.01
3622,-0.055,-0.045,0.01
3623,-0.055,-0.045,0.01
3624,-0.056,-0.046,0.01
3625,-0.06,-0.05,0.01
3626,-0.06,-0.05,0.01
3627,-0.064,-0.054,0.01
3628,-0.063,-0.053,0.01
3629,-0.069,-0.059,0.01
3630,-0.09,-0.08,0.01
3631,-0.083,-0.073,0.01
3632,-0.076,-0.066,0.01
3633,-0.071,-0.061,0.01
3634,-0.064,-0.054,0.01
3635,-0.06,-0.05,0.01
3636,-0.052,-0.042,0.01
3637,-0.046,-0.036,0.01
3638,-0.047,-0.037,0.01
3639,-0.051,-0.041,0.01
3640,-0.05,-0.04,0.01
3641,-0.049,-0.039,0.01
3642,-0.053,-0.043,0.01
3643,-0.055,-0.045,0.01
3644,-0.055,-0.045,0.01
3645,-0.055,-0.045,0.01
3646,-0.051,-0.041,0.01
3647,-0.049,-0.039,0.01
3648,-0.051,-0.041,0.01
3649,-0.049,-0.039,0.01
3650,-0.05,-0.04,0.01
3651,-0.071,-0.066,0.006
3652,-0.074,-0.069,0.005
3653,-0.069,-0.064,0.005
3654,-0.069,-0.064,0.005
3655,-0.065,-0.06,0.005
3656,-0.065,-0.06,0.005
3657,-0.062,-0.057,0.005
3658,-0.059,-0.054,0.005
3659,-0.062,-0.057,0.005
3660,-0.07,-0.065,0.005
3661,-0.072,-0.068,0.005
3662,-0.089,-0.083,0.006
3663,-0.091,-0.091,0.0
3664,-0.07,-0.083,-0.013
3665,-0.06,-0.08,-0.02
3666,-0.06,-0.076,-0.017
3667,-0.061,-0.072,-0.011
3668,-0.058,-0.068,-0.01
3669,-0.055,-0.065,-0.009
3670,-0.06,-0.065,-0.005
3671,-0.06,-0.061,-0.001
3672,-0.06,-0.06,0.001
3673,-0.059,-0.06,-0.002
3674,-0.053,-0.06,-0.006
3675,-0.05,-0.06,-0.01
3676,-0.054,-0.061,-0.006
3677,-0.055,-0.057,-0.001
3678,-0.072,-0.072,0.0
3679,-0.092,-0.091,0.001
3680,-0.085,-0.08,0.005
3681,-0.085,-0.076,0.009
3682,-0.08,-0.069,0.011
3683,-0.071,-0.063,0.008
3684,-0.063,-0.058,0.005
3685,-0.055,-0.05,0.005
3686,-0.051,-0.046,0.005
3687,-0.048,-0.043,0.005
3688,-0.057,-0.052,0.005
3689,-0.073,-0.068,0.005
3690,-0.075,-0.07,0.005
3691,-0.075,-0.07,0.005
3692,-0.075,-0.07,0.005
3693,-0.075,-0.07,0.005
3694,-0.075,-0.07,0.005
3695,-0.075,-0.07,0.005
3696,-0.075,-0.07,0.005
3697,-0.075,-0.073,0.002
3698,-0.075,-0.076,-0.001
3699,-0.075,-0.075,0.0
3700,-0.075,-0.075,0.0
3701,-0.075,-0.075,0.0
3702,-0.075,-0.075,0.0
3703,-0.075,-0.075,0.0
3704,-0.076,-0.076,0.0
3705,-0.08,-0.08,0.0
3706,-0.08,-0.08,0.0
3707,-0.08,-0.08,0.0
3708,-0.08,-0.08,0.0
3709,-0.08,-0.08,0.0
3710,-0.08,-0.08,0.0
3711,-0.076,-0.08,-0.004
3712,-0.072,-0.077,-0.006
3713,-0.068,-0.072,-0.004
3714,-0.064,-0.07,-0.006
3715,-0.06,-0.07,-0.01
3716,-0.056,-0.066,-0.01
3717,-0.051,-0.061,-0.01
3718,-0.05,-0.06,-0.01
3719,-0.049,-0.059,-0.01
3720,-0.045,-0.055,-0.01
3721,-0.045,-0.055,-0.01
3722,-0.046,-0.056,-0.01
3723,-0.043,-0.053,-0.01
3724,-0.04,-0.05,-0.01
3725,-0.04,-0.05,-0.01
3726,-0.04,-0.05,-0.01
3727,-0.037,-0.047,-0.01
3728,-0.034,-0.044,-0.01
3729,-0.036,-0.045,-0.01
3730,-0.035,-0.045,-0.01
3731,-0.028,-0.043,-0.014
3732,-0.046,-0.061,-0.015
3733,-0.054,-0.071,-0.017
3734,-0.044,-0.064,-0.02
3735,-0.045,-0.065,-0.02
3736,-0.045,-0.065,-0.02
3737,-0.045,-0.065,-0.02
3738,-0.045,-0.065,-0.02
3739,-0.045,-0.065,-0.02
3740,-0.045,-0.065,-0.02
3741,-0.047,-0.067,-0.02
3742,-0.066,-0.086,-0.02
3743,-0.076,-0.096,-0.02
3744,-0.069,-0.089,-0.02
3745,-0.07,-0.09,-0.02
3746,-0.07,-0.09,-0.02
3747,-0.07,-0.09,-0.02
3748,-0.068,-0.088,-0.02
3749,-0.065,-0.085,-0.02
3750,-0.065,-0.085,-0.02
3751,-0.065,-0.085,-0.02
3752,-0.065,-0.085,-0.02
3753,-0.066,-0.085,-0.02
3754,-0.064,-0.084,-0.02
3755,-0.06,-0.08,-0.02
3756,-0.064,-0.08,-0.016
3757,-0.069,-0.08,-0.011
3758,-0.07,-0.08,-0.01
3759,-0.07,-0.079,-0.009
3760,-0.07,-0.075,-0.005
3761,-0.074,-0.075,-0.001
3762,-0.077,-0.075,0.002
3763,-0.068,-0.076,-0.008
3764,-0.042,-0.073,-0.031
3765,-0.03,-0.075,-0.045
3766,-0.072,-0.113,-0.041
3767,-0.081,-0.121,-0.04
3768,-0.075,-0.113,-0.038
3769,-0.081,-0.116,-0.035
3770,-0.08,-0.115,-0.035
3771,-0.08,-0.111,-0.031
3772,-0.079,-0.109,-0.03
3773,-0.082,-0.111,-0.028
3774,-0.084,-0.109,-0.025
3775,-0.08,-0.105,-0.025
3776,-0.084,-0.105,-0.021
3777,-0.085,-0.105,-0.02
3778,-0.088,-0.106,-0.018
3779,-0.088,-0.103,-0.015
3780,-0.075,-0.09,-0.015
3781,-0.071,-0.082,-0.011
3782,-0.065,-0.074,-0.009
3783,-0.054,-0.066,-0.012
3784,-0.043,-0.058,-0.015
3785,-0.035,-0.05,-0.015
3786,-0.027,-0.042,-0.015
3787,-0.019,-0.037,-0.018
3788,-0.012,-0.033,-0.021
3789,-0.009,-0.029,-0.02
3790,-0.005,-0.025,-0.02
3791,0.003,-0.021,-0.024
3792,0.009,-0.017,-0.025
3793,0.012,-0.013,-0.025
3794,0.017,-0.008,-0.025
3795,0.025,0.0,-0.025
3796,0.037,0.008,-0.029
3797,0.048,0.017,-0.03
3798,0.05,0.02,-0.03
3799,0.061,0.031,-0.03
3800,0.085,0.055,-0.03
3801,0.078,0.049,-0.03
3802,0.071,0.038,-0.033
3803,0.069,0.033,-0.036
3804,0.063,0.028,-0.035
3805,0.055,0.02,-0.035
3806,0.047,0.012,-0.035
3807,0.041,0.007,-0.034
3808,0.04,0.003,-0.037
3809,0.039,-0.001,-0.04
3810,0.035,-0.005,-0.04
3811,0.046,-0.009,-0.055
3812,0.062,-0.013,-0.075
3813,0.061,-0.017,-0.079
3814,0.047,-0.02,-0.067
3815,0.04,-0.02,-0.06
3816,0.035,-0.021,-0.056
3817,0.035,-0.014,-0.05
3818,0.0,-0.041,-0.041
3819,-0.047,-0.081,-0.034
3820,-0.05,-0.08,-0.03
3821,-0.053,-0.079,-0.026
3822,-0.059,-0.083,-0.025
3823,-0.06,-0.085,-0.025
3824,-0.061,-0.086,-0.025
3825,-0.065,-0.09,-0.025
3826,-0.065,-0.09,-0.025
3827,-0.068,-0.093,-0.025
3828,-0.07,-0.095,-0.025
3829,-0.071,-0.095,-0.024
3830,-0.075,-0.095,-0.02
3831,-0.073,-0.093,-0.02
3832,-0.091,-0.111,-0.02
3833,-0.101,-0.121,-0.02
3834,-0.094,-0.114,-0.02
3835,-0.095,-0.115,-0.02
3836,-0.095,-0.115,-0.02
3837,-0.095,-0.115,-0.021
3838,-0.095,-0.113,-0.018
3839,-0.095,-0.11,-0.015
3840,-0.095,-0.11,-0.015
3841,-0.095,-0.11,-0.015
3842,-0.095,-0.11,-0.015
3843,-0.095,-0.11,-0.015
3844,-0.094,-0.109,-0.015
3845,-0.09,-0.105,-0.015
3846,-0.09,-0.105,-0.015
3847,-0.09,-0.105,-0.015
3848,-0.089,-0.105,-0.016
3849,-0.082,-0.104,-0.022
3850,-0.075,-0.1,-0.025
3851,-0.086,-0.1,-0.014
3852,-0.1,-0.101,-0.001
3853,-0.092,-0.098,-0.006
3854,-0.071,-0.103,-0.032
3855,-0.055,-0.1,-0.045
3856,-0.025,-0.029,-0.004
3857,-0.018,0.027,0.045
3858,-0.003,0.064,0.067
3859,0.034,0.105,0.07
3860,0.085,0.16,0.075
3861,0.18,0.27,0.09
3862,0.271,0.384,0.113
3863,0.366,0.5,0.134
3864,0.487,0.618,0.132
3865,0.6,0.74,0.14
3866,0.664,0.905,0.242
3867,0.738,1.076,0.338
3868,0.748,1.178,0.43
3869,0.64,1.184,0.545
3870,0.49,1.155,0.665
3871,0.388,1.143,0.755
3872,0.288,0.974,0.686
3873,0.185,0.753,0.568
3874,0.101,0.592,0.491
3875,0.03,0.45,0.42
3876,-0.047,0.314,0.362
3877,-0.106,0.178,0.284
3878,-0.124,0.092,0.216
3879,-0.119,0.048,0.167
3880,-0.12,0.0,0.12
3881,-0.116,-0.01,0.106
3882,-0.115,-0.015,0.1
3883,-0.113,-0.024,0.089
3884,-0.11,-0.032,0.078
3885,-0.11,-0.04,0.07
3886,-0.107,-0.049,0.058
3887,-0.101,-0.053,0.049
3888,-0.116,-0.075,0.041
3889,-0.13,-0.097,0.033
3890,-0.115,-0.09,0.025
3891,-0.107,-0.089,0.017
3892,-0.099,-0.09,0.009
3893,-0.093,-0.09,0.003
3894,-0.088,-0.089,-0.001
3895,-0.08,-0.085,-0.005
3896,-0.076,-0.085,-0.009
3897,-0.071,-0.085,-0.014
3898,-0.07,-0.085,-0.015
3899,-0.069,-0.084,-0.016
3900,-0.06,-0.08,-0.02
3901,-0.056,-0.08,-0.024
3902,-0.052,-0.08,-0.028
3903,-0.048,-0.08,-0.032
3904,-0.045,-0.08,-0.036
3905,-0.045,-0.08,-0.035
3906,-0.045,-0.076,-0.031
3907,-0.045,-0.075,-0.03
3908,-0.045,-0.075,-0.03
3909,-0.045,-0.075,-0.03
3910,-0.045,-0.075,-0.03
3911,-0.041,-0.071,-0.03
3912,-0.04,-0.07,-0.03
3913,-0.04,-0.07,-0.03
3914,-0.04,-0.07,-0.03
3915,-0.04,-0.07,-0.03
3916,-0.04,-0.07,-0.03
3917,-0.037,-0.067,-0.03
3918,-0.034,-0.064,-0.03
3919,-0.036,-0.065,-0.029
3920,-0.04,-0.065,-0.025
3921,-0.04,-0.065,-0.025
3922,-0.04,-0.066,-0.025
3923,-0.038,-0.063,-0.025
3924,-0.035,-0.06,-0.025
3925,-0.035,-0.06,-0.025
3926,-0.035,-0.06,-0.025
3927,-0.035,-0.06,-0.025
3928,-0.035,-0.06,-0.025
3929,-0.034,-0.059,-0.025
3930,-0.03,-0.055,-0.025
3931,-0.03,-0.055,-0.025
3932,-0.031,-0.055,-0.024
3933,-0.028,-0.055,-0.027
3934,-0.025,-0.055,-0.03
3935,-0.025,-0.055,-0.03
3936,-0.025,-0.055,-0.03
3937,-0.025,-0.055,-0.03
3938,-0.025,-0.055,-0.03
3939,-0.026,-0.055,-0.029
3940,-0.025,-0.055,-0.03
3941,-0.009,-0.055,-0.046
3942,0.0,-0.055,-0.055
3943,0.0,-0.055,-0.055
3944,0.0,-0.055,-0.055
3945,0.0,-0.055,-0.055
3946,-0.001,-0.056,-0.055
3947,0.005,-0.05,-0.055
3948,0.015,-0.04,-0.055
3949,0.021,-0.034,-0.055
3950,0.025,-0.03,-0.055
3951,0.037,-0.022,-0.059
3952,0.047,-0.013,-0.06
3953,0.052,-0.008,-0.06
3954,0.056,-0.004,-0.06
3955,0.06,0.0,-0.06
3956,0.058,-0.002,-0.06
3957,0.076,0.016,-0.06
3958,0.085,0.026,-0.06
3959,0.08,0.019,-0.061
3960,0.085,0.02,-0.065
3961,0.086,0.021,-0.065
3962,0.081,0.017,-0.064
3963,0.082,0.015,-0.067
3964,0.085,0.014,-0.07
3965,0.085,0.015,-0.07
3966,0.1,0.03,-0.07
3967,0.119,0.046,-0.072
3968,0.128,0.05,-0.078
3969,0.123,0.043,-0.079
3970,0.12,0.045,-0.075
3971,0.142,0.068,-0.075
3972,0.137,0.062,-0.075
3973,0.147,0.071,-0.075
3974,0.173,0.099,-0.074
3975,0.17,0.1,-0.07
3976,0.169,0.099,-0.07
3977,0.173,0.103,-0.07
3978,0.175,0.105,-0.07
3979,0.175,0.106,-0.069
3980,0.19,0.125,-0.065
3981,0.232,0.167,-0.065
3982,0.247,0.182,-0.065
3983,0.245,0.18,-0.065
3984,0.253,0.188,-0.065
3985,0.27,0.205,-0.065
3986,0.287,0.226,-0.061
3987,0.294,0.235,-0.06
3988,0.295,0.235,-0.06
3989,0.295,0.235,-0.06
3990,0.295,0.235,-0.06
3991,0.291,0.235,-0.056
3992,0.29,0.236,-0.055
3993,0.288,0.233,-0.055
3994,0.295,0.24,-0.055
3995,0.315,0.26,-0.055
3996,0.305,0.249,-0.055
3997,0.29,0.238,-0.052
3998,0.281,0.231,-0.05
3999,0.272,0.223,-0.049
4000,0.26,0.215,-0.045
4001,0.253,0.208,-0.045
4002,0.238,0.196,-0.042
4003,0.241,0.201,-0.04
4004,0.249,0.21,-0.039
4005,0.235,0.2,-0.035
4006,0.231,0.196,-0.035
4007,0.224,0.189,-0.035
4008,0.218,0.183,-0.035
4009,0.213,0.178,-0.035
4010,0.205,0.17,-0.035
4011,0.198,0.167,-0.031
4012,0.184,0.154,-0.03
4013,0.167,0.137,-0.03
4014,0.151,0.121,-0.03
4015,0.135,0.105,-0.03
4016,0.123,0.093,-0.03
4017,0.112,0.081,-0.031
4018,0.097,0.069,-0.028
4019,0.082,0.058,-0.025
4020,0.075,0.05,-0.025
4021,0.063,0.038,-0.025
4022,0.05,0.026,-0.025
4023,0.041,0.015,-0.025
4024,0.033,0.009,-0.024
4025,0.025,0.005,-0.02
4026,0.021,0.001,-0.02
4027,0.017,-0.003,-0.02
4028,0.013,-0.007,-0.02
4029,0.01,-0.01,-0.02
4030,0.01,-0.01,-0.02
4031,0.007,-0.014,-0.02
4032,-0.001,-0.018,-0.017
4033,-0.007,-0.022,-0.014
4034,-0.011,-0.026,-0.015
4035,-0.015,-0.03,-0.015
4036,-0.015,-0.03,-0.015
4037,-0.015,-0.03,-0.015
4038,-0.032,-0.047,-0.015
4039,-0.053,-0.068,-0.015
4040,-0.055,-0.07,-0.015
4041,-0.055,-0.07,-0.015
4042,-0.055,-0.07,-0.015
4043,-0.055,-0.07,-0.015
4044,-0.054,-0.069,-0.015
4045,-0.05,-0.065,-0.015
4046,-0.05,-0.065,-0.015
4047,-0.05,-0.065,-0.015
4048,-0.05,-0.065,-0.015
4049,-0.05,-0.065,-0.015
4050,-0.05,-0.065,-0.015
4051,-0.05,-0.065,-0.015
4052,-0.05,-0.065,-0.015
4053,-0.05,-0.065,-0.015
4054,-0.05,-0.065,-0.015
4055,-0.05,-0.065,-0.015
4056,-0.05,-0.065,-0.015
4057,-0.049,-0.065,-0.016
4058,-0.052,-0.065,-0.013
4059,-0.047,-0.065,-0.019
4060,-0.03,-0.065,-0.035
4061,-0.033,-0.065,-0.032
4062,-0.039,-0.068,-0.029
4063,-0.04,-0.071,-0.03
4064,-0.049,-0.079,-0.03
4065,-0.065,-0.095,-0.03
4066,-0.062,-0.092,-0.03
4067,-0.056,-0.086,-0.03
4068,-0.055,-0.085,-0.03
4069,-0.055,-0.084,-0.029
4070,-0.055,-0.08,-0.025
4071,-0.055,-0.08,-0.025
4072,-0.052,-0.078,-0.025
4073,-0.047,-0.072,-0.025
4074,-0.045,-0.07,-0.025
4075,-0.045,-0.07,-0.025
4076,-0.041,-0.066,-0.025
4077,-0.04,-0.065,-0.026
4078,-0.04,-0.063,-0.023
4079,-0.04,-0.06,-0.02
4080,-0.04,-0.06,-0.02
4081,-0.036,-0.056,-0.02
4082,-0.032,-0.052,-0.02
4083,-0.045,-0.065,-0.02
4084,-0.061,-0.081,-0.02
4085,-0.055,-0.075,-0.02
4086,-0.055,-0.075,-0.02
4087,-0.051,-0.072,-0.021
4088,-0.052,-0.07,-0.018
4089,-0.055,-0.069,-0.015
4090,-0.05,-0.065,-0.015
4091,-0.05,-0.065,-0.015
4092,-0.047,-0.062,-0.015
4093,-0.045,-0.06,-0.015
4094,-0.044,-0.059,-0.015
4095,-0.04,-0.055,-0.015
4096,-0.041,-0.056,-0.015
4097,-0.034,-0.049,-0.015
4098,-0.027,-0.042,-0.015
4099,-0.025,-0.04,-0.015
4100,-0.02,-0.035,-0.015
4101,-0.011,-0.027,-0.015
4102,-0.046,-0.058,-0.012
4103,-0.069,-0.078,-0.009
4104,-0.058,-0.068,-0.01
4105,-0.06,-0.07,-0.01
4106,-0.06,-0.07,-0.01
4107,-0.06,-0.07,-0.01
4108,-0.06,-0.07,-0.01
4109,-0.06,-0.07,-0.01
4110,-0.06,-0.07,-0.01
4111,-0.06,-0.07,-0.01
4112,-0.06,-0.07,-0.01
4113,-0.06,-0.07,-0.01
4114,-0.06,-0.07,-0.01
4115,-0.06,-0.07,-0.01
4116,-0.056,-0.07,-0.014
4117,-0.055,-0.07,-0.015
4118,-0.053,-0.07,-0.017
4119,-0.05,-0.07,-0.02
4120,-0.05,-0.07,-0.02
4121,-0.033,-0.07,-0.037
4122,-0.031,-0.07,-0.039
4123,-0.036,-0.07,-0.034
